"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72793024233","2017-12-15T20:33:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","39","40","0.03","BR:1 ||",,,"97",,"FEW:02 6 BKN:07 24","29.76","3.00","40","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11912/15/17 20:33:02 SPECI KSEA 160433Z 00000KT 3SM BR FEW006 BKN024 04/04 A3023 RMK AO2 SFC VIS 5 RAE04 P0003 T00440039 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-15T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","41","42","T","BR:1 ||",,,"96","30.27","SCT:04 8 BKN:07 26","29.77","3.00","42","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12612/15/17 20:53:02 METAR KSEA 160453Z 18004KT 3SM BR SCT008 BKN026 06/05 A3024 RMK AO2 SFC VIS 6 RAE04 SLP250 P0003 T00560050 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-15T21:06:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","41","42",,"BR:1 ||",,,"96",,"BKN:07 6 OVC:08 26","29.77","3.00","42","180",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/15/17 21:06:02 SPECI KSEA 160506Z 18005KT 3SM BR BKN006 OVC026 06/05 A3024 RMK AO2 SFC VIS 6 T00560050 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-15T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","40","41","0.00","BR:1 ||","-0.03","1","96","30.27","BKN:07 6 OVC:08 26","29.78","3.00","41","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13812/15/17 21:53:02 METAR KSEA 160553Z 16005KT 3SM BR BKN006 OVC026 05/04 A3025 RMK AO2 SFC VIS 6 SLP251 60006 T00500044 10061 20044 51010 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-15T22:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","41",,,"-0.03","1","96","30.27","5","29.77","2.98","41","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09272793 11248 81605 10050 20044 30080 40251 51010 60021 710// 90553 333 10061 20028 555 91606=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-15T22:18:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","41","42",,"FG:2 |FG |",,,"96",,"BKN:07 1 BKN:07 6 OVC:08 60","29.78","0.50","42","110",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13412/15/17 22:18:02 SPECI KSEA 160618Z 11007KT 1/2SM R16L/2400VP6000FT FG BKN001 BKN006 OVC060 06/05 A3025 RMK AO2 VIS W 3/4 T00560050 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-15T22:42:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","41","42",,"BR:1 ||",,,"96",,"OVC:08 3","29.79","2.00","42","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09012/15/17 22:42:02 SPECI KSEA 160642Z 13005KT 2SM BR OVC003 06/05 A3026 RMK AO2 T00560050 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-15T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","41","42","0.00","BR:1 ||",,,"96","30.29","BKN:07 3 OVC:08 6","29.79","2.00","42","130",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11412/15/17 22:53:02 METAR KSEA 160653Z 13008KT 2SM BR BKN003 OVC006 06/05 A3026 RMK AO2 SFC VIS 6 SLP256 T00560050 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-15T23:17:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","40","42",,"BR:1 ||",,,"92",,"OVC:08 7","29.79","6.00","41","150",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10212/15/17 23:17:02 SPECI KSEA 160717Z 15009KT 6SM BR OVC007 06/04 A3026 RMK AO2 CIG 004V010 T00560044 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-15T23:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","39","43",,"BR:1 ||",,,"87",,"OVC:08 10","29.79","6.00","41","130",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10212/15/17 23:51:03 SPECI KSEA 160751Z 13007KT 6SM BR OVC010 06/04 A3026 RMK AO2 CIG 007V013 $ FIBI (LC)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-15T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","40","42","0.00",,,,"92","30.29","OVC:08 10","29.79","10.00","41","130",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11712/15/17 23:53:02 METAR KSEA 160753Z 13007KT 10SM OVC010 06/04 A3026 RMK AO2 CIG 007V013 SLP257 T00560044 400610028 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-15T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"38","40","89","30.23","29.73","40","5.8","0","-0.3","25","43","37","150","16","0.06","0","0.0","150","13","RA FG BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):0.06  24 HR MAX TEMP (F):43 24 HR MAX TEMP TIME (LST):1843 24 HR MIN TEMP (F):37 24 HR MIN TEMP TIME (LST):0144 AVERAGE STATION PRESSURE:29.735 MINIMUM SEA LEVEL PRESSURE:30.19 TIME OF OCCURRENCE:1406 PEAK WIND SPEED (MPH):16  PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):0749  FASTEST 2MIN SPEED (MPH):13 FASTEST 2MIN DIR (DEG):150 FASTEST 2MIN TIME (LST):0840 AVERAGE WIND SPEED (MPH):5.8  24 HR AVG TEMP (F):40 HEATING DEGREE DAYS:25  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):43  LATEST NIGHT MIN TEMP(1900-0800 LST):37 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 T    0.05 T    0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0750","1619",,"2007-05-17"
"72793024233","2017-12-16T00:46:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","39","41",,,,,"93",,"SCT:04 14 OVC:08 170","29.80","10.00","40","160",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/16/17 00:46:02 SPECI KSEA 160846Z 16006KT 10SM SCT014 OVC170 05/04 A3027 RMK AO2 T00500039 $ (LC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","39","41","0.00",,"-0.03","1","93","30.29","SCT:04 14 OVC:08 170","29.80","10.00","40","170",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11312/16/17 00:53:02 METAR KSEA 160853Z 17006KT 10SM SCT014 OVC170 05/04 A3027 RMK AO2 SLP259 T00500039 51009 $ (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T01:24:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","39","41",,,,,"93",,"BKN:07 11 OVC:08 170","29.81","10.00","40","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/16/17 01:24:02 SPECI KSEA 160924Z 15004KT 10SM BKN011 OVC170 05/04 A3028 RMK AO2 T00500039 $ (LC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","39","41","0.00",,,,"93","30.31","BKN:07 12 OVC:08 160","29.81","10.00","40","170",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/16/17 01:53:02 METAR KSEA 160953Z 17004KT 10SM BKN012 OVC160 05/04 A3028 RMK AO2 SLP263 T00500039 $ (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T02:14:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","39","41",,,,,"93",,"SCT:04 12 BKN:07 60 OVC:08 160","29.81","10.00","40","150",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/16/17 02:14:02 SPECI KSEA 161014Z 15005KT 10SM SCT012 BKN060 OVC160 05/04 A3028 RMK AO2 T00500039 $ (LC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","39","40","0.00",,,,"97","30.31","SCT:04 12 BKN:07 60 OVC:08 160","29.82","9.00","40","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11312/16/17 02:53:02 METAR KSEA 161053Z 15004KT 9SM SCT012 BKN060 OVC160 04/04 A3029 RMK AO2 SLP265 T00440039 $ (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","38","39","0.00",,"-0.01","1","96","30.31","BKN:07 140","29.82","7.00","39","130",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12312/16/17 03:53:02 METAR KSEA 161153Z 13004KT 7SM BKN140 04/03 A3029 RMK AO2 SLP265 70006 T00390033 10056 20039 51005 $ (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T04:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38","39",,,"-0.01","1","96","30.31",,"29.80","6.84","39","130",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672793 32961 61304 10039 20033 30093 40265 51005 91153 333 10061 20039 70015 555 91612=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","37","38","0.00",,,,"97","30.31","BKN:07 140","29.82","7.00","38","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09912/16/17 04:53:02 METAR KSEA 161253Z 13005KT 7SM BKN140 03/03 A3029 RMK AO2 SLP265 T00330028 $ (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.30","37","38","0.00",,,,"97","30.32","FEW:02 140","29.83","10.00","38","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/16/17 05:53:02 METAR KSEA 161353Z 13005KT 10SM FEW140 03/03 A3030 RMK AO2 SLP269 T00330028 $ (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","37","38","0.00",,"-0.00","0","97","30.32","SCT:04 40 BKN:07 140","29.82","10.00","38","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11312/16/17 06:53:02 METAR KSEA 161453Z 12006KT 10SM SCT040 BKN140 03/03 A3029 RMK AO2 SLP266 T00330028 50001 $ (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.31","37","39","0.00",,,,"93","30.34","FEW:02 40 SCT:04 130","29.84","10.00","38","150",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/16/17 07:53:02 METAR KSEA 161553Z 15006KT 10SM FEW040 SCT130 04/03 A3031 RMK AO2 SLP274 T00390028 $ (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.32","38","40","0.00",,,,"93","30.34","FEW:02 40 OVC:08 120","29.85","10.00","39","150",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/16/17 08:53:02 METAR KSEA 161653Z 15005KT 10SM FEW040 OVC120 04/03 A3032 RMK AO2 SLP275 T00440033 $ (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.34","37","41","0.00",,"-0.05","1","86","30.36","FEW:02 40 BKN:07 90","29.87","10.00","39","120",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12512/16/17 09:53:02 METAR KSEA 161753Z 12007KT 10SM FEW040 BKN090 05/03 A3034 RMK AO2 SLP282 T00500028 10056 20028 51016 $ (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T10:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37","41",,,"-0.05","1","86","30.36","41","29.85","9.94","39","120",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072793 32666 61207 10050 20028 30110 40282 51016 91753 333 10056 20028 555 91618=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.33","38","43","0.00",,,,"82","30.35","FEW:02 40 BKN:07 80 OVC:08 140","29.86","10.00","41","150",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11412/16/17 10:53:02 METAR KSEA 161853Z 15006KT 10SM FEW040 BKN080 OVC140 06/03 A3033 RMK AO2 SLP279 T00610033 $ (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T11:31:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.32","39","44",,,,,"83",,"BKN:07 17 OVC:08 80","29.85","10.00","42","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/16/17 11:31:02 SPECI KSEA 161931Z 16005KT 10SM BKN017 OVC080 07/04 A3032 RMK AO2 T00670039 $ (TL)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.32","40","45","0.00",,,,"83","30.34","BKN:07 17 OVC:08 100","29.85","10.00","43","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/16/17 11:53:02 METAR KSEA 161953Z VRB04KT 10SM BKN017 OVC100 07/04 A3032 RMK AO2 SLP275 T00720044 $ (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.32","39","44","0.00",,"+0.01","5","83","30.35","BKN:07 24 OVC:08 80","29.85","10.00","42","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11312/16/17 12:53:02 METAR KSEA 162053Z 00000KT 10SM BKN024 OVC080 07/04 A3032 RMK AO2 SLP276 T00670039 55005 $ (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T13:12:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.32","39","44",,,,,"83",,"SCT:04 24 OVC:08 75","29.85","10.00","42","170",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10012/16/17 13:12:02 SPECI KSEA 162112Z 17004KT 10SM SCT024 OVC075 07/04 A3032 RMK AO2 T00670039 $ (TL)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.30","39","44","0.00",,,,"83","30.32","FEW:02 12 OVC:08 70","29.83","10.00","42","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/16/17 13:53:02 METAR KSEA 162153Z 15004KT 10SM FEW012 OVC070 07/04 A3030 RMK AO2 SLP269 T00670039 $ (RT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T14:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","39","45",,,,,"81",,"BKN:07 12 OVC:08 70","29.82","10.00","42","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09512/16/17 14:51:02 SPECI KSEA 162251Z 15004KT 10SM BKN012 OVC070 07/04 A3029 RMK AO2 $ FIBI (RT)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","40","45","0.00",,,,"83","30.32","BKN:07 12 OVC:08 70","29.82","10.00","43","160",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/16/17 14:53:02 METAR KSEA 162253Z 16004KT 10SM BKN012 OVC070 07/04 A3029 RMK AO2 SLP267 T00720044 $ (RT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T15:26:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.30","40","45",,,,,"83",,"FEW:02 8 BKN:07 13 OVC:08 70","29.83","10.00","43","170",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10712/16/17 15:26:02 SPECI KSEA 162326Z 17004KT 10SM FEW008 BKN013 OVC070 07/04 A3030 RMK AO2 T00720044 $ (RT)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T15:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","39","45",,,,,"81",,"FEW:02 8 BKN:07 15 BKN:07 25","29.81","10.00","42","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10212/16/17 15:51:02 SPECI KSEA 162351Z 16005KT 10SM FEW008 BKN015 BKN025 07/04 A3028 RMK AO2 $ FIBI (RT)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","40","44","0.00",,"+0.04","6","85","30.30","FEW:02 8 BKN:07 15 BKN:07 25","29.81","10.00","42","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13212/16/17 15:53:02 METAR KSEA 162353Z 16005KT 10SM FEW008 BKN015 BKN025 07/04 A3028 RMK AO2 SLP262 T00670044 10072 20050 56014 $ (RT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T16:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","44",,,"+0.04","6","85","30.30","8","29.80","9.94","42","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072793 32366 61605 10067 20044 30090 40262 56014 92353 333 10072 20039 555 91700=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","40","43","0.00",,,,"89","30.29","FEW:02 10 BKN:07 21 BKN:07 70","29.80","10.00","42","150",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10912/16/17 16:53:01 METAR KSEA 170053Z 15006KT 10SM FEW010 BKN021 BKN070 06/04 A3027 RMK AO2 SLP259 T00610044 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T17:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","39","43",,,,,"87",,"SCT:04 12 SCT:04 25 BKN:07 70","29.81","10.00","41","150",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10212/16/17 17:51:03 SPECI KSEA 170151Z 15005KT 10SM SCT012 SCT025 BKN070 06/04 A3028 RMK AO2 $ FIBI (RT)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","40","43","0.00",,,,"89","30.31","SCT:04 12 SCT:04 25 BKN:07 70","29.81","10.00","42","150",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10912/16/17 17:53:01 METAR KSEA 170153Z 15005KT 10SM SCT012 SCT025 BKN070 06/04 A3028 RMK AO2 SLP263 T00610044 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2017-12-16T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","40","44","0.00",,"+0.02","8","85","30.29","FEW:02 23 SCT:04 43 OVC:08 120","29.79","10.00","42","160",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11512/16/17 18:53:02 METAR KSEA 170253Z 16007KT 10SM FEW023 SCT043 OVC120 07/04 A3026 RMK AO2 SLP257 T00670044 58006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
