"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","CANCELLED","DIVERTED","AIR_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",11630,1163002,31517,"FAI","Fairbanks, AK","1355","1346",-9.00,0.00,0.00,0.00,0.00,196.00,1533.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",11630,1163002,31517,"FAI","Fairbanks, AK",14747,1474703,30559,"SEA","Seattle, WA","1754","1745",-9.00,0.00,0.00,0.00,0.00,200.00,1533.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",11630,1163002,31517,"FAI","Fairbanks, AK",14747,1474703,30559,"SEA","Seattle, WA","0600","0602",2.00,2.00,0.00,0.00,0.00,195.00,1533.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",11630,1163002,31517,"FAI","Fairbanks, AK",14747,1474703,30559,"SEA","Seattle, WA","0115","0106",-9.00,0.00,0.00,0.00,0.00,179.00,1533.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",10299,1029906,30299,"ANC","Anchorage, AK","2235","2232",-3.00,0.00,0.00,0.00,0.00,192.00,1448.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",10299,1029906,30299,"ANC","Anchorage, AK",14747,1474703,30559,"SEA","Seattle, WA","1800","1748",-12.00,0.00,0.00,0.00,0.00,181.00,1448.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",12889,1288903,32211,"LAS","Las Vegas, NV",14747,1474703,30559,"SEA","Seattle, WA","0800","0745",-15.00,0.00,0.00,0.00,0.00,143.00,867.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",10299,1029906,30299,"ANC","Anchorage, AK","1215","1214",-1.00,0.00,0.00,0.00,0.00,189.00,1448.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",10800,1080003,32575,"BUR","Burbank, CA",14747,1474703,30559,"SEA","Seattle, WA","0700","0657",-3.00,0.00,0.00,0.00,0.00,144.00,937.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",13342,1334207,33342,"MKE","Milwaukee, WI","1205","1217",12.00,12.00,0.00,0.00,0.00,192.00,1694.00,12.00,0.00,14.00,0.00,0.00,
2018,4,11,7,3,2018-11-07,"AS",13342,1334207,33342,"MKE","Milwaukee, WI",14747,1474703,30559,"SEA","Seattle, WA","1850","1851",1.00,1.00,0.00,0.00,0.00,243.00,1694.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",12523,1252306,32523,"JNU","Juneau, AK",14747,1474703,30559,"SEA","Seattle, WA","0530","0523",-7.00,0.00,0.00,0.00,0.00,110.00,909.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14893,1489302,33192,"SMF","Sacramento, CA",14747,1474703,30559,"SEA","Seattle, WA","0600","0554",-6.00,0.00,0.00,0.00,0.00,94.00,605.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",10299,1029906,30299,"ANC","Anchorage, AK","2330","2322",-8.00,0.00,0.00,0.00,0.00,186.00,1448.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14679,1467903,33570,"SAN","San Diego, CA","0550","0543",-7.00,0.00,0.00,0.00,0.00,126.00,1050.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14122,1412202,30198,"PIT","Pittsburgh, PA","0740","0734",-6.00,0.00,0.00,0.00,0.00,231.00,2125.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14122,1412202,30198,"PIT","Pittsburgh, PA",14747,1474703,30559,"SEA","Seattle, WA","1645","1720",35.00,35.00,1.00,0.00,0.00,298.00,2125.00,35.00,0.00,6.00,0.00,0.00,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14831,1483106,32457,"SJC","San Jose, CA","0545","0542",-3.00,0.00,0.00,0.00,0.00,96.00,696.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14908,1490803,32575,"SNA","Santa Ana, CA","0540","0535",-5.00,0.00,0.00,0.00,0.00,129.00,978.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",12892,1289208,32575,"LAX","Los Angeles, CA","0500","0459",-1.00,0.00,0.00,0.00,0.00,120.00,954.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14908,1490803,32575,"SNA","Santa Ana, CA",14747,1474703,30559,"SEA","Seattle, WA","1700","1655",-5.00,0.00,0.00,0.00,0.00,146.00,978.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14831,1483106,32457,"SJC","San Jose, CA",14747,1474703,30559,"SEA","Seattle, WA","1745","1747",2.00,2.00,0.00,0.00,0.00,111.00,696.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",10713,1071302,30713,"BOI","Boise, ID",14747,1474703,30559,"SEA","Seattle, WA","1415","1409",-6.00,0.00,0.00,0.00,0.00,77.00,399.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14771,1477104,32457,"SFO","San Francisco, CA",14747,1474703,30559,"SEA","Seattle, WA","2215","2209",-6.00,0.00,0.00,0.00,0.00,102.00,679.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",12892,1289208,32575,"LAX","Los Angeles, CA","0830","0829",-1.00,0.00,0.00,0.00,0.00,123.00,954.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14771,1477104,32457,"SFO","San Francisco, CA",14747,1474703,30559,"SEA","Seattle, WA","1600","1556",-4.00,0.00,0.00,0.00,0.00,101.00,679.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14679,1467903,33570,"SAN","San Diego, CA",14747,1474703,30559,"SEA","Seattle, WA","1541","1532",-9.00,0.00,0.00,0.00,0.00,148.00,1050.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14831,1483106,32457,"SJC","San Jose, CA",14747,1474703,30559,"SEA","Seattle, WA","0630","0615",-15.00,0.00,0.00,0.00,0.00,116.00,696.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14771,1477104,32457,"SFO","San Francisco, CA","0600","0553",-7.00,0.00,0.00,0.00,0.00,91.00,679.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14831,1483106,32457,"SJC","San Jose, CA","2040","2031",-9.00,0.00,0.00,0.00,0.00,97.00,696.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14831,1483106,32457,"SJC","San Jose, CA","0720","0714",-6.00,0.00,0.00,0.00,0.00,97.00,696.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",12478,1247805,31703,"JFK","New York, NY",14747,1474703,30559,"SEA","Seattle, WA","0735","0728",-7.00,0.00,0.00,0.00,0.00,335.00,2422.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",12266,1226603,31453,"IAH","Houston, TX","1155","1157",2.00,2.00,0.00,0.00,0.00,209.00,1874.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","0930","0919",-11.00,0.00,0.00,0.00,0.00,114.00,672.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",10713,1071302,30713,"BOI","Boise, ID","1047","1047",0.00,0.00,0.00,0.00,0.00,58.00,399.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",12478,1247805,31703,"JFK","New York, NY",14747,1474703,30559,"SEA","Seattle, WA","1840","1837",-3.00,0.00,0.00,0.00,0.00,331.00,2422.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14893,1489302,33192,"SMF","Sacramento, CA",14747,1474703,30559,"SEA","Seattle, WA","1840","1830",-10.00,0.00,0.00,0.00,0.00,101.00,605.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",11884,1188402,31884,"GEG","Spokane, WA","1530","1522",-8.00,0.00,0.00,0.00,0.00,39.00,224.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14771,1477104,32457,"SFO","San Francisco, CA",14747,1474703,30559,"SEA","Seattle, WA","0800","0850",50.00,50.00,1.00,0.00,0.00,117.00,679.00,50.00,0.00,8.00,0.00,0.00,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",13796,1379608,32457,"OAK","Oakland, CA","1530","1522",-8.00,0.00,0.00,0.00,0.00,89.00,672.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",13796,1379608,32457,"OAK","Oakland, CA",14747,1474703,30559,"SEA","Seattle, WA","1845","1838",-7.00,0.00,0.00,0.00,0.00,112.00,672.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14771,1477104,32457,"SFO","San Francisco, CA","1907","1855",-12.00,0.00,0.00,0.00,0.00,90.00,679.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14771,1477104,32457,"SFO","San Francisco, CA","2045","2032",-13.00,0.00,0.00,0.00,0.00,95.00,679.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14262,1426204,34262,"PSP","Palm Springs, CA","1940","1934",-6.00,0.00,0.00,0.00,0.00,123.00,987.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14057,1405702,34057,"PDX","Portland, OR","0600","0549",-11.00,0.00,0.00,0.00,0.00,27.00,129.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14262,1426204,34262,"PSP","Palm Springs, CA","1558","1549",-9.00,0.00,0.00,0.00,0.00,119.00,987.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14057,1405702,34057,"PDX","Portland, OR","0950","0942",-8.00,0.00,0.00,0.00,0.00,29.00,129.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14057,1405702,34057,"PDX","Portland, OR","1800","1759",-1.00,0.00,0.00,0.00,0.00,31.00,129.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14831,1483106,32457,"SJC","San Jose, CA",14747,1474703,30559,"SEA","Seattle, WA","1040","1031",-9.00,0.00,0.00,0.00,0.00,110.00,696.00,0.00,0.00,16.00,0.00,0.00,
2018,4,11,7,3,2018-11-07,"AS",12266,1226603,31453,"IAH","Houston, TX",14747,1474703,30559,"SEA","Seattle, WA","1920","1913",-7.00,0.00,0.00,0.00,0.00,268.00,1874.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14908,1490803,32575,"SNA","Santa Ana, CA",14747,1474703,30559,"SEA","Seattle, WA","0955","0938",-17.00,0.00,0.00,0.00,0.00,151.00,978.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14689,1468902,34689,"SBA","Santa Barbara, CA","1005","0951",-14.00,0.00,0.00,0.00,0.00,111.00,908.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",10693,1069302,30693,"BNA","Nashville, TN",14747,1474703,30559,"SEA","Seattle, WA","1715","1705",-10.00,0.00,0.00,0.00,0.00,289.00,1978.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14057,1405702,34057,"PDX","Portland, OR",14747,1474703,30559,"SEA","Seattle, WA","0600","0559",-1.00,0.00,0.00,0.00,0.00,33.00,129.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",12892,1289208,32575,"LAX","Los Angeles, CA","1400","1351",-9.00,0.00,0.00,0.00,0.00,122.00,954.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",12478,1247805,31703,"JFK","New York, NY","0735","0732",-3.00,0.00,0.00,0.00,0.00,272.00,2422.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",12892,1289208,32575,"LAX","Los Angeles, CA","1500","1455",-5.00,0.00,0.00,0.00,0.00,119.00,954.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",12892,1289208,32575,"LAX","Los Angeles, CA","1145","1148",3.00,3.00,0.00,0.00,0.00,122.00,954.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14689,1468902,34689,"SBA","Santa Barbara, CA",14747,1474703,30559,"SEA","Seattle, WA","1335","1330",-5.00,0.00,0.00,0.00,0.00,132.00,908.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14831,1483106,32457,"SJC","San Jose, CA",14747,1474703,30559,"SEA","Seattle, WA","1650","1644",-6.00,0.00,0.00,0.00,0.00,105.00,696.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",12892,1289208,32575,"LAX","Los Angeles, CA",14747,1474703,30559,"SEA","Seattle, WA","1540","1532",-8.00,0.00,0.00,0.00,0.00,139.00,954.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",11292,1129202,30325,"DEN","Denver, CO",14747,1474703,30559,"SEA","Seattle, WA","1825","1819",-6.00,0.00,0.00,0.00,0.00,170.00,1024.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",12892,1289208,32575,"LAX","Los Angeles, CA","1940","1936",-4.00,0.00,0.00,0.00,0.00,120.00,954.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",12892,1289208,32575,"LAX","Los Angeles, CA",14747,1474703,30559,"SEA","Seattle, WA","0700","0651",-9.00,0.00,0.00,0.00,0.00,145.00,954.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14679,1467903,33570,"SAN","San Diego, CA",14747,1474703,30559,"SEA","Seattle, WA","1735","1743",8.00,8.00,0.00,0.00,0.00,157.00,1050.00,0.00,0.00,20.00,8.00,0.00,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",13891,1389101,32575,"ONT","Ontario, CA","1355","1358",3.00,3.00,0.00,0.00,0.00,120.00,956.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",12892,1289208,32575,"LAX","Los Angeles, CA",14747,1474703,30559,"SEA","Seattle, WA","1230","1222",-8.00,0.00,0.00,0.00,0.00,141.00,954.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",12892,1289208,32575,"LAX","Los Angeles, CA",14747,1474703,30559,"SEA","Seattle, WA","1934","1925",-9.00,0.00,0.00,0.00,0.00,146.00,954.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",13198,1319801,33198,"MCI","Kansas City, MO","0950","0945",-5.00,0.00,0.00,0.00,0.00,166.00,1489.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",13891,1389101,32575,"ONT","Ontario, CA",14747,1474703,30559,"SEA","Seattle, WA","1735","1725",-10.00,0.00,0.00,0.00,0.00,145.00,956.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14679,1467903,33570,"SAN","San Diego, CA","2010","1957",-13.00,0.00,0.00,0.00,0.00,130.00,1050.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14057,1405702,34057,"PDX","Portland, OR",14747,1474703,30559,"SEA","Seattle, WA","0900","0857",-3.00,0.00,0.00,0.00,0.00,36.00,129.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14683,1468305,33214,"SAT","San Antonio, TX","1151","1146",-5.00,0.00,0.00,0.00,0.00,193.00,1774.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",10713,1071302,30713,"BOI","Boise, ID","1215","1212",-3.00,0.00,0.00,0.00,0.00,60.00,399.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",10713,1071302,30713,"BOI","Boise, ID",14747,1474703,30559,"SEA","Seattle, WA","1540","1533",-7.00,0.00,0.00,0.00,0.00,67.00,399.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",12339,1233904,32337,"IND","Indianapolis, IN","1005","1008",3.00,3.00,0.00,0.00,0.00,205.00,1866.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",12339,1233904,32337,"IND","Indianapolis, IN",14747,1474703,30559,"SEA","Seattle, WA","1835","1825",-10.00,0.00,0.00,0.00,0.00,281.00,1866.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14908,1490803,32575,"SNA","Santa Ana, CA","1000","1000",0.00,0.00,0.00,0.00,0.00,130.00,978.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14908,1490803,32575,"SNA","Santa Ana, CA",14747,1474703,30559,"SEA","Seattle, WA","1350","1339",-11.00,0.00,0.00,0.00,0.00,147.00,978.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14908,1490803,32575,"SNA","Santa Ana, CA",14747,1474703,30559,"SEA","Seattle, WA","1935","1919",-16.00,0.00,0.00,0.00,0.00,155.00,978.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14908,1490803,32575,"SNA","Santa Ana, CA","0800","0751",-9.00,0.00,0.00,0.00,0.00,132.00,978.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14908,1490803,32575,"SNA","Santa Ana, CA",14747,1474703,30559,"SEA","Seattle, WA","1535","1549",14.00,14.00,0.00,0.00,0.00,143.00,978.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14908,1490803,32575,"SNA","Santa Ana, CA","1830","1825",-5.00,0.00,0.00,0.00,0.00,126.00,978.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14262,1426204,34262,"PSP","Palm Springs, CA",14747,1474703,30559,"SEA","Seattle, WA","1940","1920",-20.00,0.00,0.00,0.00,0.00,153.00,987.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14908,1490803,32575,"SNA","Santa Ana, CA","1930","2041",71.00,71.00,1.00,0.00,0.00,121.00,978.00,38.00,0.00,0.00,0.00,0.00,
2018,4,11,7,3,2018-11-07,"AS",14908,1490803,32575,"SNA","Santa Ana, CA",14747,1474703,30559,"SEA","Seattle, WA","0650","0636",-14.00,0.00,0.00,0.00,0.00,154.00,978.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14908,1490803,32575,"SNA","Santa Ana, CA",14747,1474703,30559,"SEA","Seattle, WA","1150","1135",-15.00,0.00,0.00,0.00,0.00,146.00,978.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",10800,1080003,32575,"BUR","Burbank, CA","1920","1911",-9.00,0.00,0.00,0.00,0.00,118.00,937.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",15304,1530402,33195,"TPA","Tampa, FL",14747,1474703,30559,"SEA","Seattle, WA","1700","1657",-3.00,0.00,0.00,0.00,0.00,384.00,2520.00,0.00,0.00,24.00,0.00,0.00,
2018,4,11,7,3,2018-11-07,"AS",14908,1490803,32575,"SNA","Santa Ana, CA",14747,1474703,30559,"SEA","Seattle, WA","0745","0726",-19.00,0.00,0.00,0.00,0.00,158.00,978.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14908,1490803,32575,"SNA","Santa Ana, CA","1710","1703",-7.00,0.00,0.00,0.00,0.00,128.00,978.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",11884,1188402,31884,"GEG","Spokane, WA","0755","0746",-9.00,0.00,0.00,0.00,0.00,44.00,224.00,0.00,0.00,22.00,0.00,0.00,
2018,4,11,7,3,2018-11-07,"AS",11884,1188402,31884,"GEG","Spokane, WA",14747,1474703,30559,"SEA","Seattle, WA","1735","1734",-1.00,0.00,0.00,0.00,0.00,46.00,224.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14771,1477104,32457,"SFO","San Francisco, CA","1230","1222",-8.00,0.00,0.00,0.00,0.00,96.00,679.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",13891,1389101,32575,"ONT","Ontario, CA",14747,1474703,30559,"SEA","Seattle, WA","0930","0932",2.00,2.00,0.00,0.00,0.00,142.00,956.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14893,1489302,33192,"SMF","Sacramento, CA","1545","1604",19.00,19.00,1.00,0.00,0.00,83.00,605.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",13891,1389101,32575,"ONT","Ontario, CA","2116","2140",24.00,24.00,1.00,0.00,0.00,119.00,956.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",12892,1289208,32575,"LAX","Los Angeles, CA",14747,1474703,30559,"SEA","Seattle, WA","1040","1029",-11.00,0.00,0.00,0.00,0.00,144.00,954.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14869,1486903,34614,"SLC","Salt Lake City, UT",14747,1474703,30559,"SEA","Seattle, WA","1740","1734",-6.00,0.00,0.00,0.00,0.00,107.00,689.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",10800,1080003,32575,"BUR","Burbank, CA","0820","0822",2.00,2.00,0.00,0.00,0.00,113.00,937.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14107,1410702,30466,"PHX","Phoenix, AZ",14747,1474703,30559,"SEA","Seattle, WA","1435","1425",-10.00,0.00,0.00,0.00,0.00,171.00,1107.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14262,1426204,34262,"PSP","Palm Springs, CA","0800","0754",-6.00,0.00,0.00,0.00,0.00,121.00,987.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",12889,1288903,32211,"LAS","Las Vegas, NV","1330","1338",8.00,8.00,0.00,0.00,0.00,111.00,867.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",12889,1288903,32211,"LAS","Las Vegas, NV","0550","0546",-4.00,0.00,0.00,0.00,0.00,109.00,867.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",12889,1288903,32211,"LAS","Las Vegas, NV",14747,1474703,30559,"SEA","Seattle, WA","1135","1137",2.00,2.00,0.00,0.00,0.00,139.00,867.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",12889,1288903,32211,"LAS","Las Vegas, NV","0800","0829",29.00,29.00,1.00,0.00,0.00,107.00,867.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",12889,1288903,32211,"LAS","Las Vegas, NV",14747,1474703,30559,"SEA","Seattle, WA","1255","1246",-9.00,0.00,0.00,0.00,0.00,136.00,867.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",12889,1288903,32211,"LAS","Las Vegas, NV","2125","2122",-3.00,0.00,0.00,0.00,0.00,111.00,867.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",12889,1288903,32211,"LAS","Las Vegas, NV",14747,1474703,30559,"SEA","Seattle, WA","1705","1840",95.00,95.00,1.00,0.00,0.00,135.00,867.00,95.00,0.00,11.00,0.00,0.00,
2018,4,11,7,3,2018-11-07,"AS",12889,1288903,32211,"LAS","Las Vegas, NV",14747,1474703,30559,"SEA","Seattle, WA","1505","1452",-13.00,0.00,0.00,0.00,0.00,137.00,867.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14107,1410702,30466,"PHX","Phoenix, AZ","1950","1945",-5.00,0.00,0.00,0.00,0.00,133.00,1107.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14107,1410702,30466,"PHX","Phoenix, AZ",14747,1474703,30559,"SEA","Seattle, WA","1050","1041",-9.00,0.00,0.00,0.00,0.00,167.00,1107.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",12889,1288903,32211,"LAS","Las Vegas, NV","1955","2008",13.00,13.00,0.00,0.00,0.00,113.00,867.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",11292,1129202,30325,"DEN","Denver, CO","1955","1947",-8.00,0.00,0.00,0.00,0.00,122.00,1024.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",12889,1288903,32211,"LAS","Las Vegas, NV",14747,1474703,30559,"SEA","Seattle, WA","0945","0927",-18.00,0.00,0.00,0.00,0.00,138.00,867.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14107,1410702,30466,"PHX","Phoenix, AZ","1145","1141",-4.00,0.00,0.00,0.00,0.00,136.00,1107.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",14908,1490803,32575,"SNA","Santa Ana, CA","1550","1547",-3.00,0.00,0.00,0.00,0.00,127.00,978.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14107,1410702,30466,"PHX","Phoenix, AZ",14747,1474703,30559,"SEA","Seattle, WA","1635","1625",-10.00,0.00,0.00,0.00,0.00,166.00,1107.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14107,1410702,30466,"PHX","Phoenix, AZ",14747,1474703,30559,"SEA","Seattle, WA","0615","0611",-4.00,0.00,0.00,0.00,0.00,166.00,1107.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",10800,1080003,32575,"BUR","Burbank, CA",14747,1474703,30559,"SEA","Seattle, WA","1155","1148",-7.00,0.00,0.00,0.00,0.00,148.00,937.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",15376,1537603,30436,"TUS","Tucson, AZ",14747,1474703,30559,"SEA","Seattle, WA","1240","1240",0.00,0.00,0.00,0.00,0.00,184.00,1216.00,,,,,,
2018,4,11,7,3,2018-11-07,"AS",14747,1474703,30559,"SEA","Seattle, WA",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","1240","1237",-3.00,0.00,0.00,0.00,0.00,186.00,1660.00,,,,,,
