join_time,avg_delay,actual_weather_delay
2018021621,-1.75,0.0
2018021622,4.181818181818182,0.0
2018021623,8.625,0.0
2018021700,8.5,0.0
2018021705,3.6666666666666665,0.0
2018021706,-2.9166666666666665,0.0
2018021707,-1.4642857142857142,0.0
2018021708,-3.1176470588235294,0.0
2018021709,7.15,0.0
2018021710,-1.1578947368421053,0.0
2018021711,11.192307692307692,0.0
2018021712,26.235294117647058,9.235294117647058
2018021713,12.9375,0.0
2018021714,6.2,0.0
2018021715,5.8,0.0
2018021716,-4.666666666666667,0.0
2018021717,4.0625,0.0
2018021718,0.125,0.0
2018021719,-1.4736842105263157,0.0
2018021720,-2.75,0.0
2018021721,1.1176470588235294,0.0
2018021722,164.66666666666666,0.0
2018021723,-0.75,0.0
2018021800,-1.3333333333333333,0.0
2018021805,0.0,0.0
2018021806,2.8076923076923075,0.0
2018021807,16.142857142857142,0.75
2018021808,1.4705882352941178,0.0
2018021809,3.6666666666666665,0.0
2018021810,31.842105263157894,9.052631578947368
2018021811,16.428571428571427,8.5
2018021812,32.42857142857143,30.714285714285715
2018021813,16.5,3.95
2018021814,15.875,2.375
2018021815,12.708333333333334,0.125
2018021816,8.375,0.0
2018021817,15.894736842105264,0.0
2018021818,20.3,0.0
2018021819,-2.5294117647058822,0.0
2018021820,14.2,0.0
2018021821,9.0,0.0
2018021822,0.75,0.0
2018021823,8.3125,0.0
2018021900,-6.0,0.0
2018021905,-1.8333333333333333,0.0
2018021906,-0.8888888888888888,0.0
2018021907,-3.4,0.0
2018021908,-1.3529411764705883,0.0
2018021909,3.1904761904761907,0.0
2018021910,1.8636363636363635,0.0
2018021911,9.625,0.0
2018021912,-0.5294117647058824,0.0
2018021913,5.52,0.0
2018021914,15.0,0.0
2018021915,10.148148148148149,0.0
2018021916,5.444444444444445,0.0
2018021917,6.818181818181818,0.0
2018021918,3.066666666666667,0.0
2018021919,9.55,0.0
2018021920,9.25,0.0
2018021921,1.1333333333333333,0.0
2018021922,-2.25,0.0
2018021923,10.733333333333333,0.0
2018022000,-1.3333333333333333,0.0
2018022005,-2.0,0.0
2018022006,-1.3703703703703705,0.6296296296296297
2018022007,-2.566666666666667,0.0
2018022008,0.5882352941176471,0.0
2018022009,6.45,0.0
2018022010,-0.65,0.0
2018022011,6.193548387096774,0.1875
2018022012,22.5625,1.0
2018022013,13.041666666666666,0.0
2018022014,22.375,0.0
2018022015,19.0,0.0
2018022016,24.2,0.0
2018022017,11.476190476190476,0.0
2018022018,26.866666666666667,0.0
2018022019,3.85,0.0
2018022020,21.272727272727273,0.0
2018022021,-4.357142857142857,0.0
2018022022,-0.14285714285714285,0.0
2018022023,-1.0,0.0
2018022100,-3.3333333333333335,0.0
2018022105,-4.0,0.0
2018022106,-2.5185185185185186,0.0
2018022107,-2.1875,0.0
2018022108,-3.235294117647059,0.0
2018022109,0.6666666666666666,0.0
2018022110,-1.4090909090909092,0.0
2018022111,0.4838709677419355,0.0
2018022112,0.75,0.0
2018022113,8.875,0.0
2018022114,10.125,0.0
2018022115,12.153846153846153,0.0
2018022116,11.333333333333334,0.0
2018022117,2.1818181818181817,0.0
2018022118,2.6875,0.0
2018022119,1.55,1.65
2018022120,44.4,14.636363636363637
2018022121,27.733333333333334,19.8
2018022122,26.714285714285715,0.0
2018022123,38.42857142857143,26.0
2018022200,19.75,22.0
2018022205,-0.25,0.8333333333333334
2018022206,2.4814814814814814,0.0
2018022207,9.375,0.0
2018022208,0.23529411764705882,0.0
2018022209,0.5714285714285714,0.7142857142857143
2018022210,-1.8571428571428572,0.47619047619047616
2018022211,7.9,0.0
2018022212,16.5,0.0
2018022213,6.875,0.0
2018022214,6.571428571428571,0.0
2018022215,12.444444444444445,0.0
2018022216,9.222222222222221,0.0
2018022217,7.380952380952381,3.8095238095238093
2018022218,21.4,0.0
2018022219,4.619047619047619,0.0
2018022220,5.181818181818182,0.0
2018022221,0.0625,0.0
2018022222,-3.5555555555555554,0.0
2018022223,8.75,0.8125
2018022300,2.5,0.0
2018022305,-0.75,0.5
2018022306,-1.4444444444444444,0.0
2018022307,0.5151515151515151,0.0
2018022308,1.2666666666666666,2.466666666666667
2018022309,0.2727272727272727,0.6363636363636364
2018022310,-0.047619047619047616,0.047619047619047616
2018022311,8.6,0.23333333333333334
2018022312,1.0,0.0
2018022313,3.0,0.0
2018022314,3.4285714285714284,0.0
2018022315,18.653846153846153,6.038461538461538
2018022316,26.0,0.0
2018022317,16.90909090909091,1.6818181818181819
2018022318,15.714285714285714,0.0
2018022319,3.5238095238095237,1.8571428571428572
2018022320,16.6,0.0
2018022321,49.5625,1.3125
2018022322,6.363636363636363,0.0
2018022323,8.133333333333333,0.0
2018022400,-6.75,0.0
2018022405,-1.8888888888888888,0.0
2018022406,12.291666666666666,0.0
2018022407,-1.1071428571428572,0.0
2018022408,4.882352941176471,0.0
2018022409,21.333333333333332,0.0
2018022410,3.7777777777777777,0.0
2018022411,12.153846153846153,0.0
2018022412,-1.9444444444444444,0.0
2018022413,13.733333333333333,0.0
2018022414,0.8,0.0
2018022415,2.7142857142857144,0.0
2018022416,-0.8333333333333334,0.0
2018022417,2.4705882352941178,0.0
2018022418,16.75,0.0
2018022419,0.47368421052631576,0.0
2018022420,1.3333333333333333,0.0
2018022421,4.764705882352941,0.0
2018022422,-4.0,0.0
2018022423,-4.615384615384615,0.0
2018022500,-8.0,0.0
2018022505,-5.333333333333333,0.0
2018022506,-0.72,0.0
2018022507,-0.75,0.0
2018022508,-2.111111111111111,0.0
2018022509,12.333333333333334,0.0
2018022510,7.0,0.0
2018022511,8.428571428571429,0.0
2018022512,9.375,4.375
2018022513,-0.045454545454545456,0.0
2018022514,-7.166666666666667,0.0
2018022515,0.8076923076923077,0.0
2018022516,2.25,0.0
2018022517,2.0952380952380953,0.0
2018022518,-0.8333333333333334,0.0
2018022519,6.894736842105263,0.0
2018022520,1.0,0.0
2018022521,-3.875,0.0
2018022522,-3.0,0.0
2018022523,1.9375,0.0
2018022600,-6.25,0.0
2018022605,-6.416666666666667,0.0
2018022606,-3.1481481481481484,0.0
2018022607,-0.2,0.0
2018022608,2.823529411764706,0.0
2018022609,-1.1904761904761905,0.0
2018022610,4.714285714285714,5.380952380952381
2018022611,-1.4516129032258065,0.0
2018022612,-0.7368421052631579,0.0
2018022613,-0.875,0.0
2018022614,-1.6666666666666667,0.0
2018022615,1.5555555555555556,0.0
2018022616,0.2222222222222222,0.0
2018022617,-4.739130434782608,0.0
2018022618,-2.8,0.0
2018022619,3.0,0.0
2018022620,3.4166666666666665,0.0
2018022621,-5.333333333333333,0.0
2018022622,0.375,0.0
2018022623,-4.25,0.0
2018022700,-11.0,0.0
2018022705,-4.583333333333333,0.0
2018022706,-2.1481481481481484,0.0
2018022707,-3.4516129032258065,0.0
2018022708,-5.176470588235294,0.0
2018022709,-0.09523809523809523,0.0
2018022710,2.4782608695652173,0.0
2018022711,2.870967741935484,0.0
2018022712,-2.6875,0.0
2018022713,6.130434782608695,0.0
2018022714,-5.875,0.0
2018022715,3.4285714285714284,0.0
2018022716,13.4,0.0
2018022717,-1.2380952380952381,3.0454545454545454
2018022718,16.875,0.0
2018022719,7.25,0.0
2018022720,2.727272727272727,0.0
2018022721,-5.642857142857143,0.0
2018022722,16.0,0.0
2018022723,4.769230769230769,0.0
2018022800,-12.666666666666666,0.0
2018022805,-5.916666666666667,0.0
2018022806,-4.925925925925926,0.0
2018022807,-3.5625,0.0
2018022808,-4.882352941176471,0.0
2018022809,-3.7142857142857144,0.0
2018022810,2.4545454545454546,0.0
2018022811,1.064516129032258,0.0
2018022812,3.0,0.0
2018022813,12.090909090909092,0.0
2018022814,6.125,0.0
2018022815,17.846153846153847,1.2307692307692308
2018022816,4.888888888888889,0.0
2018022817,-5.0,0.0
2018022818,14.6875,0.0
2018022819,0.5,0.0
2018022820,4.7272727272727275,0.0
2018022821,5.8,0.0
2018022822,-1.0,0.0
2018022823,2.923076923076923,0.0
2018030100,-7.0,0.0
2018030105,-1.0,0.0
2018030106,-2.6296296296296298,0.0
2018030107,2.875,6.28125
2018030108,4.411764705882353,0.0
2018030109,3.0454545454545454,0.0
2018030110,-5.285714285714286,0.0
2018030111,11.3,4.666666666666667
2018030112,-4.105263157894737,0.0
2018030113,6.190476190476191,0.0
2018030114,-1.8571428571428572,0.0
2018030115,10.107142857142858,0.0
2018030116,9.666666666666666,0.0
2018030117,1.9,0.0
2018030118,8.0625,0.0
2018030119,1.0476190476190477,0.0
2018030120,-4.666666666666667,0.0
2018030121,1.0,0.0
2018030122,10.636363636363637,0.0
2018030123,10.533333333333333,0.0
2018030200,6.75,0.0
2018030205,-1.9090909090909092,0.0
2018030206,1.0740740740740742,0.0
2018030207,0.896551724137931,0.0
2018030208,-0.4666666666666667,0.0
2018030209,3.35,0.0
2018030210,-0.6363636363636364,0.0
2018030211,10.363636363636363,0.6060606060606061
2018030212,-0.058823529411764705,0.0
2018030213,8.904761904761905,0.0
2018030214,2.625,0.0
2018030215,9.153846153846153,4.333333333333333
2018030216,11.571428571428571,0.0
2018030217,6.181818181818182,0.0
2018030218,14.764705882352942,0.0
2018030219,-0.05,0.0
2018030220,2.2222222222222223,0.0
2018030221,-1.9411764705882353,0.0
2018030222,11.833333333333334,0.0
2018030223,-2.857142857142857,0.0
2018030300,-8.5,0.0
2018030305,-2.375,0.0
2018030306,-1.0,0.0
2018030307,0.07142857142857142,0.0
2018030308,1.5294117647058822,0.0
2018030309,-3.45,0.0
2018030310,-2.3529411764705883,0.0
2018030311,1.6296296296296295,0.0
2018030312,-1.4375,0.0
2018030313,0.3333333333333333,0.0
2018030314,-2.0,0.0
2018030315,9.0,3.4761904761904763
2018030316,10.2,0.0
2018030317,23.0625,0.0
2018030318,-1.8333333333333333,0.0
2018030319,-3.111111111111111,0.0
2018030320,-14.666666666666666,0.0
2018030321,-4.875,0.0
2018030322,8.571428571428571,0.0
2018030323,0.9090909090909091,0.0
2018030400,-5.0,0.0
2018030405,-5.4,0.0
2018030406,-3.36,0.0
2018030407,-3.6785714285714284,0.0
2018030408,-1.619047619047619,0.0
2018030409,-4.1,0.0
2018030410,0.3157894736842105,0.0
2018030411,12.172413793103448,0.0
2018030412,-2.8,0.0
2018030413,21.40909090909091,0.0
2018030414,1.3333333333333333,0.0
2018030415,12.461538461538462,0.0
2018030416,17.285714285714285,0.0
2018030417,3.9523809523809526,0.0
2018030418,6.466666666666667,0.0
2018030419,-2.3684210526315788,0.0
2018030420,1.5454545454545454,0.0
2018030421,-1.3125,0.0
2018030422,65.85714285714286,1.5
2018030423,6.153846153846154,0.0
2018030500,24.333333333333332,0.0
2018030505,-3.272727272727273,0.0
2018030506,-1.9310344827586208,0.0
2018030507,5.206896551724138,3.6551724137931036
2018030508,0.631578947368421,0.0
2018030509,2.6666666666666665,0.0
2018030510,14.0,0.0
2018030511,10.13888888888889,0.0
2018030512,-1.0625,0.0
2018030513,11.416666666666666,2.2083333333333335
2018030514,0.16666666666666666,0.0
2018030515,16.20689655172414,3.2758620689655173
2018030516,-5.625,0.0
2018030517,11.333333333333334,0.0
2018030518,6.8,0.0
2018030519,-1.5263157894736843,0.0
2018030520,9.818181818181818,0.0
2018030521,-4.0,0.0
2018030522,2.727272727272727,0.0
2018030523,-0.7692307692307693,0.0
2018030600,-7.0,0.0
2018030605,-6.181818181818182,0.0
2018030606,-4.344827586206897,0.0
2018030607,-3.9,0.0
2018030608,-3.888888888888889,0.0
2018030609,0.2727272727272727,0.0
2018030610,-2.0454545454545454,0.0
2018030611,2.8181818181818183,0.0
2018030612,10.533333333333333,0.0
2018030613,-2.347826086956522,0.0
2018030614,-2.375,0.0
2018030615,-3.5357142857142856,0.0
2018030616,2.7777777777777777,0.0
2018030617,2.3333333333333335,0.0
2018030618,7.105263157894737,0.0
2018030619,-4.25,0.0
2018030620,-1.7,0.0
2018030621,-2.2666666666666666,0.0
2018030622,-6.2,0.0
2018030623,-4.0,0.0
2018030700,-3.0,0.0
2018030705,-4.090909090909091,0.0
2018030706,-6.517241379310345,0.0
2018030707,-3.5172413793103448,0.0
2018030708,-5.0,0.0
2018030709,-3.3181818181818183,0.0
2018030710,-0.23809523809523808,0.0
2018030711,-0.7419354838709677,0.0
2018030712,0.0,0.0
2018030713,-5.75,0.0
2018030714,13.875,0.0
2018030715,-2.52,0.0
2018030716,-4.125,0.0
2018030717,-4.181818181818182,0.0
2018030718,-5.1,0.0
2018030719,-3.95,0.0
2018030720,-6.3,0.0
2018030721,-1.1176470588235294,2.823529411764706
2018030722,18.555555555555557,0.0
2018030723,-5.0,0.0
2018030800,44.333333333333336,0.0
2018030805,-5.833333333333333,0.0
2018030806,-2.642857142857143,0.0
2018030807,-2.15625,1.34375
2018030808,-2.7058823529411766,0.0
2018030809,2.5833333333333335,0.0
2018030810,4.095238095238095,0.0
2018030811,9.606060606060606,0.0
2018030812,-1.3529411764705883,0.0
2018030813,10.956521739130435,0.0
2018030814,0.8571428571428571,0.0
2018030815,5.137931034482759,0.0
2018030816,-4.5,0.0
2018030817,3.4166666666666665,0.0
2018030818,7.3125,0.0
2018030819,7.714285714285714,0.0
2018030820,16.9,0.0
2018030821,2.888888888888889,0.0
2018030822,16.0,0.0
2018030823,1.4285714285714286,0.0
2018030900,-7.333333333333333,0.0
2018030905,-1.4166666666666667,0.0
2018030906,-2.793103448275862,0.0
2018030907,-2.625,0.0
2018030908,5.6,0.0
2018030909,-1.4583333333333333,0.0
2018030910,-0.5909090909090909,0.0
2018030911,1.0606060606060606,0.0
2018030912,4.611111111111111,0.0
2018030913,-0.9130434782608695,0.0
2018030914,-2.7142857142857144,0.0
2018030915,-0.35714285714285715,0.0
2018030916,14.5,0.0
2018030917,-1.9230769230769231,0.0
2018030918,-5.266666666666667,0.0
2018030919,1.9545454545454546,0.0
2018030920,-2.6666666666666665,0.0
2018030921,-4.842105263157895,0.0
2018030922,-5.0,0.0
2018030923,-5.4,0.0
2018031000,-8.666666666666666,0.0
2018031005,-2.9,0.0
2018031006,-3.56,0.0
2018031007,0.9333333333333333,0.0
2018031008,0.25,2.25
2018031009,-5.761904761904762,0.0
2018031010,-5.117647058823529,0.0
2018031011,4.107142857142857,0.0
2018031012,-4.294117647058823,0.0
2018031013,0.2777777777777778,0.0
2018031014,-1.7777777777777777,0.0
2018031015,1.5217391304347827,0.0
2018031016,-4.75,0.0
2018031017,1.0625,0.0
2018031018,-5.083333333333333,0.0
2018031019,-6.555555555555555,0.0
2018031020,-1.5,0.0
2018031021,-3.2,0.0
2018031022,16.857142857142858,0.0
2018031023,-6.818181818181818,0.0
2018031100,15.5,0.0
2018031105,0.36363636363636365,0.0
2018031106,-2.25,0.5833333333333334
2018031107,5.62962962962963,0.0
2018031108,-3.111111111111111,0.0
2018031109,1.2916666666666667,0.0
2018031110,1.8421052631578947,0.0
2018031111,9.303030303030303,0.0
2018031112,-2.466666666666667,0.0
2018031113,-0.9166666666666666,0.0
2018031114,-1.8571428571428572,0.0
2018031115,4.206896551724138,0.0
2018031116,2.0,0.0
2018031117,-3.84,0.0
2018031118,-1.5,0.0
2018031119,6.954545454545454,0.0
2018031120,0.1,0.0
2018031121,-1.2941176470588236,0.0
2018031122,-0.10526315789473684,0.0
2018031123,-3.0,0.0
2018031200,-9.0,0.0
2018031205,-4.571428571428571,0.0
2018031206,-0.23076923076923078,0.0
2018031207,-3.3870967741935485,0.0
2018031208,1.1764705882352942,3.3529411764705883
2018031209,-3.16,0.0
2018031210,-1.6363636363636365,0.0
2018031211,1.7567567567567568,0.0
2018031212,-2.0,0.0
2018031213,6.125,0.0
2018031214,-6.714285714285714,0.0
2018031215,5.0,0.0
2018031216,9.2,0.0
2018031217,1.3225806451612903,0.0
2018031218,5.466666666666667,0.0
2018031219,14.136363636363637,0.0
2018031220,12.375,0.0
2018031221,0.5,0.0
2018031222,-0.6875,0.0
2018031223,-7.636363636363637,0.0
2018031300,-8.666666666666666,0.0
2018031305,-6.230769230769231,0.0
2018031306,-5.04,0.0
2018031307,6.75,4.9655172413793105
2018031308,-3.0,0.0
2018031309,-3.4782608695652173,0.0
2018031310,15.3,0.0
2018031311,-3.1176470588235294,0.0
2018031312,-3.5294117647058822,0.0
2018031313,7.84,0.96
2018031314,9.142857142857142,0.0
2018031315,1.3793103448275863,0.0
2018031316,-7.0,0.0
2018031317,2.7241379310344827,0.0
2018031318,3.5384615384615383,0.0
2018031319,-0.2631578947368421,0.0
2018031320,-1.375,0.0
2018031321,-3.25,0.0
2018031322,-4.866666666666666,0.0
2018031323,4.7272727272727275,0.0
2018031400,-8.333333333333334,0.0
2018031405,-0.6923076923076923,0.0
2018031406,-4.0,0.0
2018031407,4.3,2.2333333333333334
2018031408,-2.235294117647059,0.0
2018031409,-1.96,0.0
2018031410,5.318181818181818,0.0
2018031411,1.2352941176470589,0.0
2018031412,-0.4117647058823529,0.0
2018031413,-1.24,0.0
2018031414,1.0,0.0
2018031415,-2.0,0.0
2018031416,-6.0,0.0
2018031417,7.1875,0.0
2018031418,20.214285714285715,0.0
2018031419,6.0476190476190474,0.0
2018031420,25.88888888888889,0.0
2018031421,-1.7058823529411764,0.0
2018031422,3.3125,0.0
2018031423,-5.5,0.0
2018031500,-1.5,0.0
2018031505,-0.14285714285714285,0.0
2018031506,-2.769230769230769,0.0
2018031507,1.3448275862068966,2.6333333333333333
2018031508,-0.8235294117647058,1.2352941176470589
2018031509,-0.5384615384615384,0.0
2018031510,-3.9047619047619047,0.0
2018031511,4.138888888888889,0.0
2018031512,-2.4705882352941178,0.0
2018031513,6.666666666666667,0.0
2018031514,1.0,0.0
2018031515,6.1,0.0
2018031516,3.0,0.0
2018031517,1.5161290322580645,0.0
2018031518,4.714285714285714,0.0
2018031519,3.260869565217391,0.0
2018031520,1.1111111111111112,0.0
2018031521,0.29411764705882354,0.0
2018031522,-1.631578947368421,0.0
2018031523,0.9166666666666666,0.0
2018031600,1.75,0.0
2018031605,0.9285714285714286,0.0
2018031606,1.0,0.0
2018031607,7.0,3.066666666666667
2018031608,9.117647058823529,0.0
2018031609,7.833333333333333,0.24
2018031610,3.782608695652174,0.0
2018031611,1.8333333333333333,0.0
2018031612,-2.0588235294117645,0.0
2018031613,3.0434782608695654,2.739130434782609
2018031614,2.5,0.0
2018031615,-0.3448275862068966,0.0
2018031616,10.2,0.0
2018031617,6.806451612903226,0.0
2018031618,1.7142857142857142,0.0
2018031619,8.5,0.0
2018031620,1.0,0.0
2018031621,4.052631578947368,0.0
2018031622,-2.411764705882353,0.0
2018031623,11.75,0.0
2018031700,12.5,0.0
2018031705,-3.8181818181818183,0.0
2018031706,-1.2083333333333333,0.0
2018031707,-0.19230769230769232,0.0
2018031708,2.3333333333333335,1.2222222222222223
2018031709,6.2272727272727275,0.0
2018031710,-2.3333333333333335,0.0
2018031711,-1.2666666666666666,0.0
2018031712,-3.6666666666666665,0.0
2018031713,-3.6818181818181817,0.0
2018031714,-1.5,0.0
2018031715,2.08,0.0
2018031716,1.3333333333333333,0.0
2018031717,-6.25,0.0
2018031718,-0.75,0.0
2018031719,-1.7142857142857142,0.0
2018031720,-6.75,0.0
2018031721,-4.75,0.0
2018031722,-2.3636363636363638,0.0
2018031723,1.0,0.0
2018031800,-6.333333333333333,0.0
2018031805,-4.6,0.0
2018031806,-3.625,0.0
2018031807,1.7037037037037037,0.0
2018031808,-3.235294117647059,0.0
2018031809,-2.5416666666666665,0.0
2018031810,-3.473684210526316,0.0
2018031811,-2.1515151515151514,0.0
2018031812,-4.625,0.0
2018031813,-3.0416666666666665,0.0
2018031814,-3.6666666666666665,0.0
2018031815,2.7241379310344827,0.0
2018031816,13.0,0.0
2018031817,-4.84,0.0
2018031818,-4.5,0.0
2018031819,-3.590909090909091,0.0
2018031820,-4.6,0.0
2018031821,-3.3125,0.0
2018031822,-2.473684210526316,0.0
2018031823,1.8181818181818181,0.0
2018031900,-2.25,0.0
2018031905,5.071428571428571,0.0
2018031906,-2.423076923076923,0.0
2018031907,-0.23333333333333334,0.41935483870967744
2018031908,0.25,0.0
2018031909,-2.2,0.0
2018031910,-1.0909090909090908,0.0
2018031911,2.675675675675676,0.0
2018031912,-3.235294117647059,0.0
2018031913,2.130434782608696,0.0
2018031914,-2.142857142857143,0.0
2018031915,4.0,0.0
2018031916,-4.4,0.0
2018031917,-0.6129032258064516,0.0
2018031918,7.3076923076923075,0.0
2018031919,-2.7142857142857144,0.0
2018031920,-3.625,0.0
2018031921,-5.823529411764706,0.0
2018031922,-5.0625,0.0
2018031923,-1.5,0.0
2018032000,1.6666666666666667,0.0
2018032005,-6.214285714285714,0.0
2018032006,-1.6153846153846154,0.0
2018032007,1.0714285714285714,0.0
2018032008,1.5625,0.0
2018032009,-3.5,0.0
2018032010,1.4761904761904763,0.0
2018032011,0.5882352941176471,0.0
2018032012,-3.411764705882353,0.0
2018032013,14.52,6.0
2018032014,5.142857142857143,0.0
2018032015,2.689655172413793,0.0
2018032016,-2.2,0.0
2018032017,4.9655172413793105,0.0
2018032018,2.1538461538461537,0.0
2018032019,2.1578947368421053,0.0
2018032020,6.0,7.375
2018032021,7.3125,0.0
2018032022,15.6,0.0
2018032023,4.0,0.0
2018032100,-2.3333333333333335,0.0
2018032105,-2.5384615384615383,0.0
2018032106,3.423076923076923,0.0
2018032107,11.416666666666666,4.206896551724138
2018032108,-1.375,0.0
2018032109,4.25,0.0
2018032110,3.3333333333333335,0.0
2018032111,6.911764705882353,0.0
2018032112,-2.0625,0.0
2018032113,5.0,2.6
2018032114,16.5,0.0
2018032115,13.592592592592593,0.0
2018032116,1.6,0.0
2018032117,3.5,0.0
2018032118,12.714285714285714,1.5
2018032119,7.666666666666667,0.0
2018032120,11.555555555555555,0.0
2018032121,10.0,0.0
2018032122,-3.5,0.0
2018032123,4.333333333333333,2.0
2018032200,-3.25,0.0
2018032205,-2.0714285714285716,0.0
2018032206,-1.962962962962963,0.0
2018032207,14.25,5.068965517241379
2018032208,4.764705882352941,1.6470588235294117
2018032209,16.72,0.0
2018032210,12.047619047619047,4.285714285714286
2018032211,23.027027027027028,0.0
2018032212,6.117647058823529,0.0
2018032213,20.208333333333332,0.875
2018032214,8.142857142857142,0.0
2018032215,15.833333333333334,0.0
2018032216,17.8,0.0
2018032217,17.096774193548388,0.0
2018032218,52.07142857142857,23.214285714285715
2018032219,8.217391304347826,0.0
2018032220,12.555555555555555,0.0
2018032221,3.7058823529411766,0.0
2018032222,10.222222222222221,0.0
2018032223,11.916666666666666,0.0
2018032300,0.25,0.0
2018032305,4.0,0.0
2018032306,-3.5357142857142856,0.0
2018032307,-1.4285714285714286,0.0
2018032308,6.529411764705882,0.0
2018032309,10.96,9.36
2018032310,17.782608695652176,7.434782608695652
2018032311,21.5,7.756756756756757
2018032312,6.705882352941177,0.0
2018032313,19.956521739130434,0.0
2018032314,69.16666666666667,0.0
2018032315,6.103448275862069,0.0
2018032316,34.4,0.0
2018032317,11.451612903225806,0.0
2018032318,23.214285714285715,0.0
2018032319,11.227272727272727,0.0
2018032320,2.8,0.0
2018032321,3.9473684210526314,0.0
2018032322,0.47058823529411764,0.0
2018032323,3.0,0.0
2018032400,-1.8,0.0
2018032405,-1.0,1.3636363636363635
2018032406,-4.269230769230769,0.0
2018032407,3.217391304347826,0.0
2018032408,-2.3333333333333335,0.0
2018032409,-2.9545454545454546,0.0
2018032410,-3.3333333333333335,0.0
2018032411,-2.064516129032258,0.0
2018032412,-6.266666666666667,0.0
2018032413,-0.045454545454545456,0.0
2018032414,1.8333333333333333,0.0
2018032415,-0.84,0.0
2018032416,-5.833333333333333,0.0
2018032417,-4.8,0.0
2018032418,6.416666666666667,0.0
2018032419,5.85,0.0
2018032420,0.75,0.0
2018032421,0.9444444444444444,0.0
2018032422,-7.090909090909091,0.0
2018032423,-2.923076923076923,0.0
2018032500,1.3333333333333333,0.0
2018032505,2.8,0.0
2018032506,-3.4583333333333335,0.0
2018032507,-2.7777777777777777,0.0
2018032508,-5.294117647058823,0.0
2018032509,-1.36,0.0
2018032510,-0.05263157894736842,0.0
2018032511,8.029411764705882,0.0
2018032512,-1.625,0.0
2018032513,1.7916666666666667,0.0
2018032514,6.5,0.0
2018032515,6.758620689655173,0.0
2018032516,-2.857142857142857,0.0
2018032517,0.36,0.0
2018032518,-3.75,0.0
2018032519,4.318181818181818,0.0
2018032520,4.8,0.0
2018032521,-3.625,0.0
2018032522,3.8,0.0
2018032523,0.6,0.0
2018032600,-7.0,0.0
2018032605,-3.7857142857142856,0.0
2018032606,-3.392857142857143,0.0
2018032607,2.413793103448276,0.0
2018032608,-2.9411764705882355,0.0
2018032609,-0.52,0.0
2018032610,-1.6818181818181819,0.0
2018032611,8.289473684210526,0.0
2018032612,6.294117647058823,0.0
2018032613,10.666666666666666,0.0
2018032614,8.857142857142858,0.0
2018032615,17.066666666666666,0.0
2018032616,3.8,0.0
2018032617,3.4193548387096775,0.0
2018032618,-2.8,0.0
2018032619,4.5,0.0
2018032620,21.5,0.0
2018032621,8.0,0.0
2018032622,1.875,0.0
2018032623,7.5,0.0
2018032700,-4.0,0.0
2018032705,-3.7142857142857144,0.0
2018032706,0.6666666666666666,0.0
2018032707,-1.8148148148148149,0.9629629629629629
2018032708,12.882352941176471,0.0
2018032709,1.48,0.0
2018032710,16.1,0.0
2018032711,10.685714285714285,0.0
2018032712,13.941176470588236,0.0
2018032713,7.92,0.0
2018032714,33.42857142857143,0.0
2018032715,13.344827586206897,0.0
2018032716,8.4,0.0
2018032717,7.689655172413793,0.0
2018032718,3.5384615384615383,0.0
2018032719,-2.526315789473684,0.0
2018032720,-1.25,0.0
2018032721,0.0,0.0
2018032722,2.7333333333333334,0.0
2018032723,2.1818181818181817,0.0
2018032800,-4.333333333333333,0.0
2018032805,-4.461538461538462,0.0
2018032806,-5.428571428571429,0.0
2018032807,-1.6428571428571428,0.0
2018032808,-2.0588235294117645,0.0
2018032809,3.16,0.0
2018032810,3.272727272727273,0.0
2018032811,7.457142857142857,0.0
2018032812,4.0,0.0
2018032813,5.28,0.0
2018032814,19.285714285714285,0.0
2018032815,0.0,0.0
2018032816,19.4,0.0
2018032817,6.15625,0.0
2018032818,-2.2857142857142856,0.0
2018032819,7.523809523809524,0.0
2018032820,4.111111111111111,0.0
2018032821,7.235294117647059,0.0
2018032822,3.125,0.0
2018032823,6.083333333333333,0.0
2018032900,-2.0,0.0
2018032905,-4.928571428571429,0.0
2018032906,-3.5714285714285716,0.0
2018032907,-0.35714285714285715,0.0
2018032908,15.470588235294118,0.0
2018032909,1.1923076923076923,0.0
2018032910,3.8095238095238093,0.0
2018032911,15.594594594594595,0.0
2018032912,11.235294117647058,0.0
2018032913,5.0,0.0
2018032914,8.0,0.0
2018032915,10.166666666666666,0.0
2018032916,-1.0,0.0
2018032917,-0.3225806451612903,0.0
2018032918,-2.642857142857143,0.0
2018032919,-0.13636363636363635,0.0
2018032920,15.0,0.0
2018032921,-0.11764705882352941,0.0
2018032922,9.0,0.0
2018032923,27.416666666666668,0.0
2018033000,-2.0,0.0
2018033005,-1.4285714285714286,0.0
2018033006,3.642857142857143,0.0
2018033007,2.142857142857143,0.0
2018033008,5.411764705882353,0.0
2018033009,5.791666666666667,0.0
2018033010,-0.6521739130434783,0.0
2018033011,10.378378378378379,0.0
2018033012,14.058823529411764,0.0
2018033013,1.7826086956521738,0.0
2018033014,17.166666666666668,0.0
2018033015,8.655172413793103,0.0
2018033016,-1.2,0.0
2018033017,6.096774193548387,0.0
2018033018,-4.714285714285714,0.0
2018033019,0.0,0.0
2018033020,2.727272727272727,0.0
2018033021,0.5789473684210527,0.0
2018033022,0.0,0.0
2018033023,7.416666666666667,0.0
2018033100,-5.4,0.0
2018033105,-5.090909090909091,0.0
